service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
2:93:CIST-001452-1-124,1,1,1,1,1,0,0,20190901,20231208
2:93:CIST-001452-1-125,1,1,1,1,1,0,0,20190901,20231208
2:93:CIST-001452-1-126,1,1,1,1,1,0,0,20190901,20231208
2:93:CIST-001452-1-127,1,1,1,1,1,0,0,20190901,20231208
2:93:CIST-001452-1-128,1,1,1,1,1,0,0,20190901,20231208
2:93:CIST-001452-1-129,1,1,1,1,1,0,0,20190901,20231208
2:93:CIST-001452-1-130,1,1,1,1,1,0,0,20190901,20231208
2:93:CIST-001452-1-131,1,1,1,1,1,0,0,20190901,20231208
2:93:CIST-001452-1-132,1,1,1,1,1,0,0,20190901,20231208
2:93:CIST-001452-1-133,1,1,1,1,1,0,0,20190901,20231208
2:93:CIST-001452-1-134,1,1,1,1,1,0,0,20190901,20231208
2:93:CIST-001452-1-135,1,1,1,1,1,0,0,20190901,20231208
2:93:CIST-001452-1-136,1,1,1,1,1,0,0,20190901,20231208
2:93:CIST-001452-1-137,1,1,1,1,1,0,0,20190901,20231208
2:93:CIST-001452-1-138,1,1,1,1,1,0,0,20190901,20231208
2:93:CIST-001452-1-139,1,1,1,1,1,0,0,20190901,20231208
2:93:CIST-001452-1-140,1,1,1,1,1,0,0,20190901,20231208
2:93:CIST-001452-1-141,1,1,1,1,1,0,0,20190901,20231208
2:93:CIST-001452-1-142,1,1,1,1,1,0,0,20190901,20231208
2:93:CIST-001452-1-143,1,1,1,1,1,0,0,20190901,20231208
2:93:CIST-001452-1-144,1,1,1,1,1,0,0,20190901,20231208
2:93:CIST-001452-1-145,1,1,1,1,1,0,0,20190901,20231208
2:93:CIST-001452-1-146,1,1,1,1,1,0,0,20190901,20231208
2:93:CIST-001452-1-147,1,1,1,1,1,0,0,20190901,20231208
2:93:CIST-001452-1-149,1,1,1,1,1,0,0,20190901,20231208
2:93:CIST-001452-1-151,1,1,1,1,1,0,0,20190901,20231208
2:93:CIST-001452-1-201,0,0,0,0,0,1,1,20190901,20231208
2:93:CIST-001452-1-202,0,0,0,0,0,1,1,20190901,20231208
2:93:CIST-001452-1-203,0,0,0,0,0,1,1,20190901,20231208
2:93:CIST-001452-1-204,0,0,0,0,0,1,1,20190901,20231208
2:93:CIST-001452-1-205,0,0,0,0,0,1,1,20190901,20231208
2:93:CIST-001452-1-206,0,0,0,0,0,1,1,20190901,20231208
2:93:CIST-001452-1-207,0,0,0,0,0,1,1,20190901,20231208
2:93:CIST-001452-1-208,0,0,0,0,0,1,1,20190901,20231208
2:93:CIST-001452-1-209,0,0,0,0,0,1,1,20190901,20231208
2:93:CIST-001452-1-210,0,0,0,0,0,1,1,20190901,20231208
2:93:CIST-001452-1-211,0,0,0,0,0,1,1,20190901,20231208
2:93:CIST-001452-1-212,0,0,0,0,0,1,1,20190901,20231208
2:93:CIST-001452-1-213,0,0,0,0,0,1,1,20190901,20231208
2:93:CIST-001452-1-214,0,0,0,0,0,1,1,20190901,20231208
2:93:CIST-001452-1-215,0,0,0,0,0,1,1,20190901,20231208
2:93:CIST-001452-1-216,0,0,0,0,0,1,1,20190901,20231208
2:93:CIST-001452-1-217,0,0,0,0,0,1,1,20190901,20231208
2:93:CIST-001452-1-218,0,0,0,0,0,1,1,20190901,20231208
2:93:CIST-001452-1-219,0,0,0,0,0,1,1,20190901,20231208
2:93:CIST-001452-1-220,0,0,0,0,0,1,1,20190901,20231208
2:93:CIST-001452-1-221,0,0,0,0,0,1,1,20190901,20231208
2:94:CIST-562738-1-101,1,1,1,1,1,0,0,20211212,20221210
2:94:CIST-562738-1-102,1,1,1,1,1,0,0,20211212,20221210
2:94:CIST-562738-1-103,1,1,1,1,1,0,0,20211212,20221210
2:94:CIST-562738-1-104,1,1,1,1,1,0,0,20211212,20221210
2:94:CIST-562738-1-105,1,1,1,1,1,0,0,20211212,20221210
2:94:CIST-562738-1-106,1,1,1,1,1,0,0,20211212,20221210
2:95:CIST-552689-1-101,1,1,1,1,1,0,0,20220411,20221210
2:95:CIST-552689-1-102,1,1,1,1,1,0,0,20220411,20221210
2:95:CIST-552689-1-103,1,1,1,1,1,0,0,20220411,20221210
2:95:CIST-552689-1-106,1,1,1,1,1,0,0,20220411,20221210
2:95:CIST-552689-1-107,1,1,1,1,1,0,0,20220411,20221210
2:95:CIST-552689-1-108,1,1,1,1,1,0,0,20220411,20221210
2:95:CIST-552689-1-109,1,1,1,1,1,0,0,20220411,20221210
2:95:CIST-552689-1-110,1,1,1,1,1,0,0,20220411,20221210
2:95:CIST-552689-1-111,1,1,1,1,1,0,0,20220411,20221210
2:95:CIST-552689-1-112,1,1,1,1,1,0,0,20220411,20221210
2:95:CIST-552689-1-113,1,1,1,1,1,0,0,20220411,20221210
2:95:CIST-552689-1-114,1,1,1,1,1,0,0,20220411,20221210
2:95:CIST-552689-1-115,1,1,1,1,1,0,0,20220411,20221210
2:95:CIST-552689-1-116,1,1,1,1,1,0,0,20220411,20221210
2:95:CIST-552689-1-118,1,1,1,1,1,0,0,20220411,20221210
2:95:CIST-552689-1-119,1,1,1,1,1,0,0,20220411,20221210
2:95:CIST-552689-1-120,1,1,1,1,1,0,0,20220411,20221210
2:95:CIST-552689-1-121,1,1,1,1,1,0,0,20220411,20221210
2:95:CIST-552689-1-122,1,1,1,1,1,0,0,20220411,20221210
2:95:CIST-552689-1-124,1,1,1,1,1,0,0,20220411,20221210
2:95:CIST-552689-1-126,1,1,1,1,1,0,0,20220411,20221210
2:95:CIST-552689-1-128,1,1,1,1,1,0,0,20220411,20221210
2:95:CIST-552689-1-201,0,0,0,0,0,0,1,20220411,20221210
2:96:CIST-592451-1-201,0,0,0,0,0,1,1,20220917,20220917
2:96:CIST-592451-1-202,0,0,0,0,0,1,1,20220917,20220917
2:96:CIST-592451-1-203,0,0,0,0,0,1,1,20220917,20220917
2:96:CIST-592451-1-204,0,0,0,0,0,1,1,20220917,20220917
2:96:CIST-592451-1-205,0,0,0,0,0,1,1,20220917,20220917
2:96:CIST-592451-1-207,0,0,0,0,0,1,1,20220917,20220917
2:96:CIST-592451-1-208,0,0,0,0,0,1,1,20220917,20220917
2:96:CIST-592451-1-209,0,0,0,0,0,1,1,20220917,20220917
2:96:CIST-592451-1-210,0,0,0,0,0,1,1,20220917,20220917
2:96:CIST-592451-1-211,0,0,0,0,0,1,1,20220917,20220917
2:96:CIST-592451-1-212,0,0,0,0,0,1,1,20220917,20220917
2:96:CIST-592451-1-214,0,0,0,0,0,1,1,20220917,20220917
2:96:CIST-592451-1-215,0,0,0,0,0,1,1,20220917,20220917
2:96:CIST-592451-1-216,0,0,0,0,0,1,1,20220917,20220917
2:96:CIST-592451-1-217,0,0,0,0,0,1,1,20220917,20220917
2:96:CIST-592451-1-218,0,0,0,0,0,1,1,20220917,20220917
2:96:CIST-592451-1-219,0,0,0,0,0,1,1,20220917,20220917
2:96:CIST-592451-1-220,0,0,0,0,0,1,1,20220917,20220917
2:97:CIST-512437-1-101,1,1,1,1,1,0,0,20211212,20221210
2:97:CIST-512437-1-102,1,1,1,1,1,0,0,20211212,20221210
2:97:CIST-512437-1-103,1,1,1,1,1,0,0,20211212,20221210
2:97:CIST-512437-1-104,1,1,1,1,1,0,0,20211212,20221210
2:97:CIST-512437-1-105,1,1,1,1,1,0,0,20211212,20221210
2:97:CIST-512437-1-106,1,1,1,1,1,0,0,20211212,20221210
2:97:CIST-512437-1-107,1,1,1,1,1,0,0,20211212,20221210
2:97:CIST-512437-1-108,1,1,1,1,1,0,0,20211212,20221210
2:97:CIST-512437-1-109,1,1,1,1,1,0,0,20211212,20221210
2:97:CIST-512437-1-110,1,1,1,1,1,0,0,20211212,20221210
2:97:CIST-512437-1-111,1,1,1,1,1,0,0,20211212,20221210
2:97:CIST-512437-1-112,1,1,1,1,1,0,0,20211212,20221210
2:97:CIST-512437-1-113,1,1,1,1,1,0,0,20211212,20221210
2:97:CIST-512437-1-114,1,1,1,1,1,0,0,20211212,20221210
2:97:CIST-512437-1-115,1,1,1,1,1,0,0,20211212,20221210
2:97:CIST-512437-1-116,1,1,1,1,1,0,0,20211212,20221210
2:97:CIST-512437-1-117,1,1,1,1,1,0,0,20211212,20221210
2:97:CIST-512437-1-118,1,1,1,1,1,0,0,20211212,20221210
2:97:CIST-512437-1-119,1,1,1,1,1,0,0,20211212,20221210
2:97:CIST-512437-1-120,1,1,1,1,1,0,0,20211212,20221210
2:97:CIST-512437-1-121,1,1,1,1,1,0,0,20211212,20221210
2:97:CIST-512437-1-122,1,1,1,1,1,0,0,20211212,20221210
2:97:CIST-512437-1-123,1,1,1,1,1,0,0,20211212,20221210
2:97:CIST-512437-1-124,1,1,1,1,1,0,0,20211212,20221210
2:97:CIST-512437-1-125,1,1,1,1,1,0,0,20211212,20221210
2:97:CIST-512437-1-126,1,1,1,1,1,0,0,20211212,20221210
2:97:CIST-512437-1-127,1,1,1,1,1,0,0,20211212,20221210
2:97:CIST-512437-1-128,1,1,1,1,1,0,0,20211212,20221210
2:97:CIST-512437-1-129,1,1,1,1,1,0,0,20211212,20221210
2:97:CIST-512437-1-130,1,1,1,1,1,0,0,20211212,20221210
2:97:CIST-512437-1-131,1,1,1,1,1,0,0,20211212,20221210
2:97:CIST-512437-1-132,1,1,1,1,1,0,0,20211212,20221210
2:97:CIST-512437-1-133,1,1,1,1,1,0,0,20211212,20221210
2:97:CIST-512437-1-134,1,1,1,1,1,0,0,20211212,20221210
2:97:CIST-512437-1-135,1,1,1,1,1,0,0,20211212,20221210
2:97:CIST-512437-1-142,1,1,1,1,1,0,0,20211212,20221210
2:97:CIST-512437-1-201,0,0,0,0,0,1,1,20211212,20221210
2:97:CIST-512437-1-202,0,0,0,0,0,1,1,20211212,20221210
2:97:CIST-512437-1-203,0,0,0,0,0,1,1,20211212,20221210
2:97:CIST-512437-1-204,0,0,0,0,0,1,1,20211212,20221210
2:97:CIST-512437-1-205,0,0,0,0,0,1,1,20211212,20221210
2:97:CIST-512437-1-206,0,0,0,0,0,1,1,20211212,20221210
2:97:CIST-512437-1-207,0,0,0,0,0,1,1,20211212,20221210
2:97:CIST-512437-1-208,0,0,0,0,0,1,1,20211212,20221210
2:97:CIST-512437-1-209,0,0,0,0,0,1,1,20211212,20221210
2:97:CIST-512437-1-210,0,0,0,0,0,1,1,20211212,20221210
2:97:CIST-512437-1-301,1,1,1,1,1,0,0,20211212,20221210
2:98:CIST-562716-1-101,1,1,1,1,1,0,0,20211212,20221210
2:98:CIST-562716-1-102,1,1,1,1,1,0,0,20211212,20221210
2:98:CIST-562716-1-103,1,1,1,1,1,0,0,20211212,20221210
2:98:CIST-562716-1-104,1,1,1,1,1,0,0,20211212,20221210
2:98:CIST-562716-1-105,1,1,1,1,1,0,0,20211212,20221210
2:98:CIST-562716-1-106,1,1,1,1,1,0,0,20211212,20221210
2:98:CIST-562716-1-107,1,1,1,1,1,0,0,20211212,20221210
2:98:CIST-562716-1-108,1,1,1,1,1,0,0,20211212,20221210
2:98:CIST-562716-1-109,1,1,1,1,1,0,0,20211212,20221210
2:98:CIST-562716-1-110,1,1,1,1,1,0,0,20211212,20221210
2:98:CIST-562716-1-111,1,1,1,1,1,0,0,20211212,20221210
2:98:CIST-562716-1-112,1,1,1,1,1,0,0,20211212,20221210
2:98:CIST-562716-1-113,1,1,1,1,1,0,0,20211212,20221210
2:98:CIST-562716-1-114,1,1,1,1,1,0,0,20211212,20221210
2:99:CIST-552660-1-101,1,1,1,1,1,0,0,20220306,20221210
2:99:CIST-552660-1-102,1,1,1,1,1,0,0,20220306,20221210
2:99:CIST-552660-1-103,1,1,1,1,1,0,0,20220306,20221210
2:99:CIST-552660-1-104,1,1,1,1,1,0,0,20220306,20221210
2:99:CIST-552660-1-105,1,1,1,1,1,0,0,20220306,20221210
2:99:CIST-552660-1-106,1,1,1,1,1,0,0,20220306,20221210
2:99:CIST-552660-1-107,1,1,1,1,1,0,0,20220306,20221210
2:99:CIST-552660-1-108,1,1,1,1,1,0,0,20220306,20221210
2:99:CIST-552660-1-109,1,1,1,1,1,0,0,20220306,20221210
2:99:CIST-552660-1-110,1,1,1,1,1,0,0,20220306,20221210
2:99:CIST-552660-1-111,1,1,1,1,1,0,0,20220306,20221210
2:99:CIST-552660-1-112,1,1,1,1,1,0,0,20220306,20221210
2:99:CIST-552660-1-113,1,1,1,1,1,0,0,20220306,20221210
2:99:CIST-552660-1-114,1,1,1,1,1,0,0,20220306,20221210
2:99:CIST-552660-1-115,1,1,1,1,1,0,0,20220306,20221210
2:99:CIST-552660-1-116,1,1,1,1,1,0,0,20220306,20221210
2:99:CIST-552660-1-117,1,1,1,1,1,0,0,20220306,20221210
2:99:CIST-552660-1-118,1,1,1,1,1,0,0,20220306,20221210
2:99:CIST-552660-1-119,1,1,1,1,1,0,0,20220306,20221210
2:99:CIST-552660-1-120,1,1,1,1,1,0,0,20220306,20221210
2:99:CIST-552660-1-121,1,1,1,1,1,0,0,20220306,20221210
2:99:CIST-552660-1-122,1,1,1,1,1,0,0,20220306,20221210
2:99:CIST-552660-1-123,1,1,1,1,1,0,0,20220306,20221210
2:99:CIST-552660-1-124,1,1,1,1,1,0,0,20220306,20221210
2:99:CIST-552660-1-125,1,1,1,1,1,0,0,20220306,20221210
2:99:CIST-552660-1-126,1,1,1,1,1,0,0,20220306,20221210
2:99:CIST-552660-1-127,1,1,1,1,1,0,0,20220306,20221210
2:99:CIST-552660-1-128,1,1,1,1,1,0,0,20220306,20221210
2:99:CIST-552660-1-129,1,1,1,1,1,0,0,20220306,20221210
2:99:CIST-552660-1-130,1,1,1,1,1,0,0,20220306,20221210
2:99:CIST-552660-1-131,1,1,1,1,1,0,0,20220306,20221210
2:99:CIST-552660-1-132,1,1,1,1,1,0,0,20220306,20221210
2:99:CIST-552660-1-133,1,1,1,1,1,0,0,20220306,20221210
2:99:CIST-552660-1-134,1,1,1,1,1,0,0,20220306,20221210
2:99:CIST-552660-1-201,0,0,0,0,0,1,1,20220306,20221210
2:99:CIST-552660-1-202,0,0,0,0,0,1,1,20220306,20221210
2:99:CIST-552660-1-203,0,0,0,0,0,1,1,20220306,20221210
2:99:CIST-552660-1-204,0,0,0,0,0,1,1,20220306,20221210
2:99:CIST-552660-1-205,0,0,0,0,0,1,1,20220306,20221210
2:99:CIST-552660-1-206,0,0,0,0,0,1,1,20220306,20221210
2:99:CIST-552660-1-207,0,0,0,0,0,1,1,20220306,20221210
2:99:CIST-552660-1-208,0,0,0,0,0,1,1,20220306,20221210
2:99:CIST-552660-1-209,0,0,0,0,0,1,1,20220306,20221210
2:99:CIST-552660-1-210,0,0,0,0,0,1,1,20220306,20221210
2:99:CIST-552660-1-211,0,0,0,0,0,1,1,20220306,20221210
2:99:CIST-552660-1-212,0,0,0,0,0,1,1,20220306,20221210
2:99:CIST-552660-1-213,0,0,0,0,0,1,1,20220306,20221210
2:99:CIST-552660-1-214,0,0,0,0,0,1,1,20220306,20221210
2:99:CIST-552660-1-215,0,0,0,0,0,1,1,20220306,20221210
2:100:CIST-582501-1-101,1,1,1,1,1,0,0,20211212,20221210
2:100:CIST-582501-1-102,1,1,1,1,1,0,0,20211212,20221210
2:100:CIST-582501-1-103,1,1,1,1,1,0,0,20211212,20221210
2:100:CIST-582501-1-104,1,1,1,1,1,0,0,20211212,20221210
2:100:CIST-582501-1-105,1,1,1,1,1,0,0,20211212,20221210
2:100:CIST-582501-1-106,1,1,1,1,1,0,0,20211212,20221210
2:100:CIST-582501-1-107,1,1,1,1,1,0,0,20211212,20221210
2:100:CIST-582501-1-108,1,1,1,1,1,0,0,20211212,20221210
2:100:CIST-582501-1-109,1,1,1,1,1,0,0,20211212,20221210
2:100:CIST-582501-1-110,1,1,1,1,1,0,0,20211212,20221210
2:100:CIST-582501-1-111,1,1,1,1,1,0,0,20211212,20221210
2:100:CIST-582501-1-112,1,1,1,1,1,0,0,20211212,20221210
2:100:CIST-582501-1-113,1,1,1,1,1,0,0,20211212,20221210
2:100:CIST-582501-1-114,1,1,1,1,1,0,0,20211212,20221210
2:100:CIST-582501-1-115,1,1,1,1,1,0,0,20211212,20221210
2:100:CIST-582501-1-116,1,1,1,1,1,0,0,20211212,20221210
2:100:CIST-582501-1-117,1,1,1,1,1,0,0,20211212,20221210
2:100:CIST-582501-1-118,1,1,1,1,1,0,0,20211212,20221210
2:100:CIST-582501-1-119,1,1,1,1,1,0,0,20211212,20221210
2:100:CIST-582501-1-120,1,1,1,1,1,0,0,20211212,20221210
2:100:CIST-582501-1-121,1,1,1,1,1,0,0,20211212,20221210
2:100:CIST-582501-1-122,1,1,1,1,1,0,0,20211212,20221210
2:100:CIST-582501-1-123,1,1,1,1,1,0,0,20211212,20221210
2:100:CIST-582501-1-124,1,1,1,1,1,0,0,20211212,20221210
2:100:CIST-582501-1-125,1,1,1,1,1,0,0,20211212,20221210
2:100:CIST-582501-1-126,1,1,1,1,1,0,0,20211212,20221210
2:100:CIST-582501-1-127,1,1,1,1,1,0,0,20211212,20221210
2:100:CIST-582501-1-128,1,1,1,1,1,0,0,20211212,20221210
2:100:CIST-582501-1-130,1,1,1,1,1,0,0,20211212,20221210
2:100:CIST-582501-1-201,0,0,0,0,0,1,1,20211212,20221210
2:100:CIST-582501-1-202,0,0,0,0,0,1,1,20211212,20221210
2:100:CIST-582501-1-203,0,0,0,0,0,1,1,20211212,20221210
2:100:CIST-582501-1-204,0,0,0,0,0,1,1,20211212,20221210
2:100:CIST-582501-1-205,0,0,0,0,0,1,1,20211212,20221210
2:100:CIST-582501-1-206,0,0,0,0,0,1,1,20211212,20221210
2:100:CIST-582501-1-207,0,0,0,0,0,1,1,20211212,20221210
2:100:CIST-582501-1-208,0,0,0,0,0,1,1,20211212,20221210
2:100:CIST-582501-1-209,0,0,0,0,0,1,1,20211212,20221210
2:100:CIST-582501-1-210,0,0,0,0,0,1,1,20211212,20221210
2:100:CIST-582501-1-211,0,0,0,0,0,1,1,20211212,20221210
2:100:CIST-582501-1-212,0,0,0,0,0,1,1,20211212,20221210
2:100:CIST-582501-1-213,0,0,0,0,0,1,1,20211212,20221210
2:100:CIST-582501-1-214,0,0,0,0,0,1,1,20211212,20221210
2:100:CIST-582501-1-215,0,0,0,0,0,1,1,20211212,20221210
2:100:CIST-582501-1-216,0,0,0,0,0,1,1,20211212,20221210
2:100:CIST-582501-1-217,0,0,0,0,0,1,1,20211212,20221210
2:100:CIST-582501-1-218,0,0,0,0,0,1,1,20211212,20221210
2:100:CIST-582501-1-219,0,0,0,0,0,1,1,20211212,20221210
2:100:CIST-582501-1-220,0,0,0,0,0,1,1,20211212,20221210
2:101:CIST-522561-1-101,1,1,1,1,1,0,0,20211212,20221210
2:101:CIST-522561-1-102,1,1,1,1,1,0,0,20211212,20221210
2:101:CIST-522561-1-103,1,1,1,1,1,0,0,20211212,20221210
2:101:CIST-522561-1-104,1,1,1,1,1,0,0,20211212,20221210
2:101:CIST-522561-1-105,1,1,1,1,1,0,0,20211212,20221210
2:101:CIST-522561-1-106,1,1,1,1,1,0,0,20211212,20221210
2:101:CIST-522561-1-107,1,1,1,1,1,0,0,20211212,20221210
2:101:CIST-522561-1-108,1,1,1,1,1,0,0,20211212,20221210
2:101:CIST-522561-1-109,1,1,1,1,1,0,0,20211212,20221210
2:101:CIST-522561-1-110,1,1,1,1,1,0,0,20211212,20221210
2:101:CIST-522561-1-112,1,1,1,1,1,0,0,20211212,20221210
2:101:CIST-522561-1-151,0,0,0,0,0,1,1,20211212,20221210
2:101:CIST-522561-1-152,0,0,0,0,0,1,1,20211212,20221210
2:101:CIST-522561-1-153,0,0,0,0,0,1,1,20211212,20221210
2:101:CIST-522561-1-154,0,0,0,0,0,1,1,20211212,20221210
2:101:CIST-522561-1-155,0,0,0,0,0,1,1,20211212,20221210
2:101:CIST-522561-1-156,0,0,0,0,0,1,1,20211212,20221210
2:101:CIST-522561-1-157,0,0,0,0,0,1,1,20211212,20221210
2:101:CIST-522561-1-158,0,0,0,0,0,1,1,20211212,20221210
2:101:CIST-522561-1-159,0,0,0,0,0,1,1,20211212,20221210
2:101:CIST-522561-1-160,0,0,0,0,0,1,1,20211212,20221210
2:101:CIST-522561-1-161,0,0,0,0,0,1,1,20211212,20221210
2:101:CIST-522561-1-162,0,0,0,0,0,1,1,20211212,20221210
2:102:CIST-522571-1-101,1,1,1,1,1,0,0,20211212,20221210
2:102:CIST-522571-1-102,1,1,1,1,1,0,0,20211212,20221210
2:102:CIST-522571-1-103,1,1,1,1,1,0,0,20211212,20221210
2:102:CIST-522571-1-104,1,1,1,1,1,0,0,20211212,20221210
2:102:CIST-522571-1-105,1,1,1,1,1,0,0,20211212,20221210
2:102:CIST-522571-1-106,1,1,1,1,1,0,0,20211212,20221210
2:102:CIST-522571-1-107,1,1,1,1,1,0,0,20211212,20221210
2:102:CIST-522571-1-108,1,1,1,1,1,0,0,20211212,20221210
2:102:CIST-522571-1-109,1,1,1,1,1,0,0,20211212,20221210
2:102:CIST-522571-1-110,1,1,1,1,1,0,0,20211212,20221210
2:102:CIST-522571-1-111,1,1,1,1,1,0,0,20211212,20221210
2:102:CIST-522571-1-112,1,1,1,1,1,0,0,20211212,20221210
2:102:CIST-522571-1-113,1,1,1,1,1,0,0,20211212,20221210
2:102:CIST-522571-1-114,1,1,1,1,1,0,0,20211212,20221210
2:102:CIST-522571-1-115,1,1,1,1,1,0,0,20211212,20221210
2:102:CIST-522571-1-116,1,1,1,1,1,0,0,20211212,20221210
2:102:CIST-522571-1-117,1,1,1,1,1,0,0,20211212,20221210
2:102:CIST-522571-1-118,1,1,1,1,1,0,0,20211212,20221210
2:102:CIST-522571-1-119,1,1,1,1,1,0,0,20211212,20221210
2:102:CIST-522571-1-120,1,1,1,1,1,0,0,20211212,20221210
2:102:CIST-522571-1-121,1,1,1,1,1,0,0,20211212,20221210
2:102:CIST-522571-1-122,1,1,1,1,1,0,0,20211212,20221210
2:102:CIST-522571-1-123,1,1,1,1,1,0,0,20211212,20221210
2:102:CIST-522571-1-124,1,1,1,1,1,0,0,20211212,20221210
2:102:CIST-522571-1-125,1,1,1,1,1,0,0,20211212,20221210
2:102:CIST-522571-1-126,1,1,1,1,1,0,0,20211212,20221210
2:103:CIST-562725-1-101,1,1,1,1,1,0,0,20211212,20221210
2:103:CIST-562725-1-102,1,1,1,1,1,0,0,20211212,20221210
2:103:CIST-562725-1-103,1,1,1,1,1,0,0,20211212,20221210
2:103:CIST-562725-1-104,1,1,1,1,1,0,0,20211212,20221210
2:103:CIST-562725-1-105,1,1,1,1,1,0,0,20211212,20221210
2:103:CIST-562725-1-106,1,1,1,1,1,0,0,20211212,20221210
2:103:CIST-562725-1-107,1,1,1,1,1,0,0,20211212,20221210
2:103:CIST-562725-1-108,1,1,1,1,1,0,0,20211212,20221210
2:103:CIST-562725-1-109,1,1,1,1,1,0,0,20211212,20221210
2:103:CIST-562725-1-110,1,1,1,1,1,0,0,20211212,20221210
2:103:CIST-562725-1-111,1,1,1,1,1,0,0,20211212,20221210
2:103:CIST-562725-1-112,1,1,1,1,1,0,0,20211212,20221210
2:103:CIST-562725-1-113,1,1,1,1,1,0,0,20211212,20221210
2:103:CIST-562725-1-114,1,1,1,1,1,0,0,20211212,20221210
2:103:CIST-562725-1-115,1,1,1,1,1,0,0,20211212,20221210
2:103:CIST-562725-1-116,1,1,1,1,1,0,0,20211212,20221210
2:103:CIST-562725-1-117,1,1,1,1,1,0,0,20211212,20221210
2:103:CIST-562725-1-118,1,1,1,1,1,0,0,20211212,20221210
2:103:CIST-562725-1-119,1,1,1,1,1,0,0,20211212,20221210
2:103:CIST-562725-1-120,1,1,1,1,1,0,0,20211212,20221210
2:103:CIST-562725-1-121,1,1,1,1,1,0,0,20211212,20221210
2:103:CIST-562725-1-122,1,1,1,1,1,0,0,20211212,20221210
2:103:CIST-562725-1-123,1,1,1,1,1,0,0,20211212,20221210
2:103:CIST-562725-1-124,1,1,1,1,1,0,0,20211212,20221210
2:103:CIST-562725-1-125,1,1,1,1,1,0,0,20211212,20221210
2:103:CIST-562725-1-126,1,1,1,1,1,0,0,20211212,20221210
2:103:CIST-562725-1-127,1,1,1,1,1,0,0,20211212,20221210
2:103:CIST-562725-1-128,1,1,1,1,1,0,0,20211212,20221210
2:103:CIST-562725-1-129,1,1,1,1,1,0,0,20211212,20221210
2:103:CIST-562725-1-130,1,1,1,1,1,0,0,20211212,20221210
2:103:CIST-562725-1-201,0,0,0,0,0,1,1,20211212,20221210
2:103:CIST-562725-1-202,0,0,0,0,0,1,1,20211212,20221210
2:103:CIST-562725-1-203,0,0,0,0,0,1,1,20211212,20221210
2:103:CIST-562725-1-204,0,0,0,0,0,1,1,20211212,20221210
2:103:CIST-562725-1-205,0,0,0,0,0,1,1,20211212,20221210
2:103:CIST-562725-1-206,0,0,0,0,0,1,1,20211212,20221210
2:103:CIST-562725-1-207,0,0,0,0,0,1,1,20211212,20221210
2:103:CIST-562725-1-208,0,0,0,0,0,1,1,20211212,20221210
2:104:CIST-562752-1-101,1,1,1,1,1,0,0,20211212,20221210
2:104:CIST-562752-1-102,1,1,1,1,1,0,0,20211212,20221210
2:104:CIST-562752-1-103,1,1,1,1,1,0,0,20211212,20221210
2:104:CIST-562752-1-104,1,1,1,1,1,0,0,20211212,20221210
2:104:CIST-562752-1-105,1,1,1,1,1,0,0,20211212,20221210
2:104:CIST-562752-1-106,1,1,1,1,1,0,0,20211212,20221210
2:105:CIST-552624-1-101,1,1,1,1,1,0,0,20211212,20221210
2:105:CIST-552624-1-102,1,1,1,1,1,0,0,20211212,20221210
2:105:CIST-552624-1-104,1,1,1,1,1,0,0,20211212,20221210
2:105:CIST-552624-1-105,1,1,1,1,1,0,0,20211212,20221210
2:105:CIST-552624-1-106,1,1,1,1,1,0,0,20211212,20221210
2:105:CIST-552624-1-108,1,1,1,1,1,0,0,20211212,20221210
2:105:CIST-552624-1-109,1,1,1,1,1,0,0,20211212,20221210
2:105:CIST-552624-1-111,1,1,1,1,1,0,0,20211212,20221210
2:105:CIST-552624-1-113,1,1,1,1,1,0,0,20211212,20221210
2:105:CIST-552624-1-114,1,1,1,1,1,0,0,20211212,20221210
2:105:CIST-552624-1-115,1,1,1,1,1,0,0,20211212,20221210
2:105:CIST-552624-1-117,1,1,1,1,1,0,0,20211212,20221210
2:105:CIST-552624-1-118,1,1,1,1,1,0,0,20211212,20221210
2:105:CIST-552624-1-119,1,1,1,1,1,0,0,20211212,20221210
2:105:CIST-552624-1-120,1,1,1,1,1,0,0,20211212,20221210
2:105:CIST-552624-1-121,1,1,1,1,1,0,0,20211212,20221210
2:105:CIST-552624-1-124,1,1,1,1,1,0,0,20211212,20221210
2:105:CIST-552624-1-126,1,1,1,1,1,0,0,20211212,20221210
2:105:CIST-552624-1-128,1,1,1,1,1,0,0,20211212,20221210
2:105:CIST-552624-1-151,1,1,1,1,1,0,0,20211212,20221210
2:105:CIST-552624-1-152,1,1,1,1,1,0,0,20211212,20221210
2:105:CIST-552624-1-153,1,1,1,1,1,0,0,20211212,20221210
2:105:CIST-552624-1-154,1,1,1,1,1,0,0,20211212,20221210
2:106:CIST-552632-1-101,1,1,1,1,1,0,0,20211212,20221210
2:106:CIST-552632-1-102,1,1,1,1,1,0,0,20211212,20221210
2:106:CIST-552632-1-103,1,1,1,1,1,0,0,20211212,20221210
2:106:CIST-552632-1-104,1,1,1,1,1,0,0,20211212,20221210
2:106:CIST-552632-1-105,1,1,1,1,1,0,0,20211212,20221210
2:106:CIST-552632-1-106,1,1,1,1,1,0,0,20211212,20221210
2:106:CIST-552632-1-107,1,1,1,1,1,0,0,20211212,20221210
2:106:CIST-552632-1-108,1,1,1,1,1,0,0,20211212,20221210
