stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding,platform_code
2:27:JDFS-33,,"Chotěšov,,Na Návsi",,50.44025285,14.0814738,713,,0,,Europe/Prague,0,
2:27:JDFS-34,,"Vrbičany,,rozc.",,50.45957185,14.08730635,712,,0,,Europe/Prague,0,
2:27:JDFS-4,,"Brňany,,záv.",,50.4878287,14.14614125,762,,0,,Europe/Prague,0,
2:27:JDFS-6,,Černiv,,50.4446274,14.06081075,718,,0,,Europe/Prague,0,
2:27:JDFS-8,,Chotěšov,,50.43925475,14.0855074,713,,0,,Europe/Prague,0,
2:27:JDFS-9,,"Chotěšov,,Brozanská",,50.443229225,14.088508125,713,,0,,Europe/Prague,0,
2:283:JDFS-1,,"Černýš,,rozc.1.0",,50.373745,13.12471005,543,,0,,Europe/Prague,0,
2:283:JDFS-10,,Klášterecká Jeseň,,50.38852,13.132926,541,,0,,Europe/Prague,0,
2:283:JDFS-11,,"Klášterecká Jeseň,,rozc.",,50.38401845,13.14622065,541,,0,,Europe/Prague,0,
2:283:JDFS-12,,Lužný,,50.36902,13.1147475,543,,0,,Europe/Prague,0,
2:283:JDFS-13,,Okounov,,50.3659859,13.10653,544,,0,,Europe/Prague,0,
2:283:JDFS-14,,"Okounov,,ObÚ",,50.3614159,13.10676,544,,0,,Europe/Prague,0,
2:283:JDFS-15,,"Perštejn,,kino",,50.37966,13.1133633,543,,0,,Europe/Prague,0,
2:283:JDFS-16,,"Perštejn,,pošta",,50.3815842,13.1097641,543,,0,,Europe/Prague,0,
2:283:JDFS-22,,"Klášterec n.Ohří,,IP Verne I",,50.3992081,13.2181492,541,,0,,Europe/Prague,0,
2:283:JDFS-23,,"Klášterec n.Ohří,,IP Verne II",,50.4011765,13.2273664,541,,0,,Europe/Prague,0,
2:284:JDFS-16,,Moravěves,,50.4245567,13.6129293,202,,0,,Europe/Prague,0,
2:284:JDFS-21,,"Postoloprty,Rvenice",,50.37255,13.6803093,811,,0,,Europe/Prague,0,
2:284:JDFS-28,,"Havraň,,ke hřbitovu",,50.4433082,13.5989727,202,,0,,Europe/Prague,0,
2:284:JDFS-29,,"Blažim,,kostel",,50.4087282,13.62473205,816,,0,,Europe/Prague,0,
2:288:JDFS-14,,"Teplice,Řetenice,Perla",,50.6377697,13.8063612,401,,0,,Europe/Prague,0,
2:288:JDFS-23,,"Teplice,,Mariánský dvůr",,50.6364374,13.81528855,401,,0,,Europe/Prague,1,
2:288:JDFS-24,,"Teplice,Řetenice,V Břízkách",,50.637285,13.79746535,401,,0,,Europe/Prague,0,
2:290:JDFS-11,,"Hrob,Mlýny,záv.",,50.66519545,13.72940685,441,,0,,Europe/Prague,0,
2:290:JDFS-12,,"Hrob,Mlýny,myslivna",,50.6716461,13.7267847,441,,0,,Europe/Prague,0,
2:290:JDFS-14,,"Moldava,Nové Město,rozc.",,50.69283675,13.70346835,445,,0,,Europe/Prague,0,
2:290:JDFS-15,,"Moldava,Nové Město",,50.69119145,13.6957679,445,,0,,Europe/Prague,0,
2:290:JDFS-16,,"Moldava,,rozc.Fláje",,50.70417595,13.68945455,446,,0,,Europe/Prague,0,
2:290:JDFS-20,,"Teplice,,Jateční",,50.641075,13.81226065,401,,0,,Europe/Prague,0,
2:290:JDFS-23,,"Moldava,,rozc.st.hranice",,50.71681785,13.68610095,446,,0,,Europe/Prague,0,
2:290:JDFS-24,,"Moldava,,Dol.Moldava",,50.7201347,13.6475229,446,,0,,Europe/Prague,0,
2:290:JDFS-26,,"Moldava,,u hřiště",,50.7206136,13.6572895,446,,0,,Europe/Prague,0,
2:290:JDFS-5,,Mikulov,,50.68836685,13.72202775,444,,0,,Europe/Prague,0,
2:290:JDFS-6,,"Mikulov,,chata Vitiška",,50.6976188,13.7080531,444,,0,,Europe/Prague,0,
2:290:JDFS-7,,"Mikulov,,mlýn",,50.68538095,13.72201155,444,,0,,Europe/Prague,0,
2:290:JDFS-8,,"Moldava,,myslivna",,50.697199,13.69196895,445,,0,,Europe/Prague,0,
2:292:JDFS-40,,"Seifhennersdorf,Mittelschule",,,,-,,0,,Europe/Prague,0,
2:295:JDFS-17,,"Háj u Duchcova,,ObÚ",,50.6319351,13.7111568,448,,0,,Europe/Prague,0,
2:296:JDFS-1,,"Vroutek,Skytaly,rozc.1.0 Dětaň",,50.1946754,13.3228922,941,,0,,Europe/Prague,0,
2:296:JDFS-3,,"Vroutek,Mlýnce",,50.16039,13.3180819,942,,0,,Europe/Prague,0,
2:296:JDFS-6,,"Vroutek,Skytaly",,50.16833,13.3012543,942,,0,,Europe/Prague,0,
2:296:JDFS-7,,Valeč,,50.17436,13.2548094,946,,0,,Europe/Prague,0,
2:296:JDFS-8,,"Vroutek,Vesce,rozc.",,50.1591072,13.3297968,942,,0,,Europe/Prague,0,
2:296:JDFS-9,,"Vroutek,Vrbička",,50.17698,13.2938,942,,0,,Europe/Prague,0,
2:2:JDFS-1,,"Litoměřice,,6.ZŠ",,50.5378986,14.14359425,601,,0,,Europe/Prague,0,
2:2:JDFS-10,,Žitenice,,50.55553625,14.15741755,625,,0,,Europe/Prague,0,
2:2:JDFS-11,,"Žitenice,,Skalická",,50.56538,14.1389284,625,,0,,Europe/Prague,0,
2:2:JDFS-12,,"Žitenice,Skalice",,,,625,,0,,Europe/Prague,0,
2:2:JDFS-13,,"Žitenice,Skalice,Močidla",,50.560854,14.1480436,625,,0,,Europe/Prague,0,
2:2:JDFS-14,,"Žitenice,Skalice,ústav",,50.567515,14.14069285,625,,0,,Europe/Prague,0,
2:2:JDFS-15,,"Litoměřice,,katastrální úřad",,50.54015,14.14060165,601,,0,,Europe/Prague,0,
2:2:JDFS-2,,"Litoměřice,,Daliborova",,50.53572465,14.13841345,601,,0,,Europe/Prague,0,
2:2:JDFS-3,,"Litoměřice,,Michalovická",,50.53391,14.1221056,601,,0,,Europe/Prague,0,
2:2:JDFS-4,,"Litoměřice,,u pošty",,50.53638,14.13209965,601,,0,,Europe/Prague,0,
2:2:JDFS-5,,"Litoměřice,,Vojtěšské nám.",,50.5372124,14.1261873,601,,0,,Europe/Prague,0,
2:2:JDFS-6,,Malíč,,50.54337,14.0821327333333,612,,0,,Europe/Prague,0,
2:2:JDFS-7,,Michalovice,,50.5375023,14.081,615,,0,,Europe/Prague,0,
2:2:JDFS-8,,Velké Žernoseky,,,,611,,0,,Europe/Prague,0,
2:2:JDFS-9,,"Velké Žernoseky,,bytovky",,50.54278565,14.06666805,611,,0,,Europe/Prague,0,
2:301:JDFS-4,,Stebno,,50.6146431,14.0180731,"113,113",,0,,Europe/Prague,0,
2:303:JDFS-1,,"Petrohrad,Bílenec",,50.13664,13.46388,945,,0,,Europe/Prague,0,
2:303:JDFS-15,,"Kryry,Stebno",,50.1165924,13.41754,952,,0,,Europe/Prague,0,
2:303:JDFS-2,,Blatno,,50.09696,13.3897285,"951,951",,0,,Europe/Prague,0,
2:303:JDFS-26,,"Petrohrad,,ObÚ",,50.138916,13.4373846,945,,0,,Europe/Prague,0,
2:303:JDFS-3,,"Blatno,,žel.st.",,50.09983,13.3895035,951,,0,,Europe/Prague,0,
2:303:JDFS-7,,"Blatno,Malměřice",,50.11618995,13.3859067,951,,0,,Europe/Prague,0,
2:303:JDFS-8,,Petrohrad,,50.13566,13.4342728,945,,0,,Europe/Prague,0,
2:304:JDFS-2,,"Postoloprty,Březno,rozc.skanzen",,50.3527374,13.7481031,811,,0,,Europe/Prague,0,
2:307:JDFS-11,,"Obrnice,,štěrkovna",,50.509,13.7001991,201,,0,,Europe/Prague,0,
2:307:JDFS-12,,Patokryje,,50.50131,13.7057667,201,,0,,Europe/Prague,0,
2:307:JDFS-15,,"Svinčice,,otočka",,50.50068,13.7418728,247,,0,,Europe/Prague,0,
2:307:JDFS-16,,"Svinčice,,rozc.1.0",,50.49595155,13.73645115,247,,0,,Europe/Prague,0,
2:307:JDFS-18,,Vysoké Březno,,50.46415,13.5735216,208,,0,,Europe/Prague,0,
2:307:JDFS-4,,Lužice,,50.49277,13.7524118,247,,0,,Europe/Prague,0,
2:307:JDFS-5,,Malé Březno,,50.46374,13.5600452,208,,0,,Europe/Prague,0,
2:307:JDFS-6,,Bylany,,50.467025,13.6047144,208,,0,,Europe/Prague,0,
2:311:JDFS-19,,"Modlany,Drahkov",,50.64058115,13.869612,433,,0,,Europe/Prague,0,
2:311:JDFS-20,,"Modlany,Kvítkov",,50.6370739,13.88666725,433,,0,,Europe/Prague,0,
2:311:JDFS-21,,"Modlany,Kvítkov,Za Kvítkovem",,50.6385189,13.8809886,433,,0,,Europe/Prague,0,
2:311:JDFS-22,,"Modlany,Suché",,50.6333633,13.91118525,433,,0,,Europe/Prague,0,
2:311:JDFS-23,,"Modlany,Věšťany",,50.64553795,13.90050415,433,,0,,Europe/Prague,0,
2:311:JDFS-26,,"Teplice,,Fráni Šrámka",,50.64566805,13.84900615,401,,0,,Europe/Prague,0,
2:311:JDFS-28,,"Teplice,,Jankovcova",,50.6472015,13.8360677,401,,0,,Europe/Prague,0,
2:311:JDFS-30,,"Teplice,,Masarykova",,50.64607,13.8329048,401,,0,,Europe/Prague,1,
2:311:JDFS-31,,"Teplice,,Panorama",,50.641975,13.8532014,401,,0,,Europe/Prague,0,
2:311:JDFS-32,,"Teplice,,Plavecká hala",,50.64471,13.8413887,401,,0,,Europe/Prague,0,
2:311:JDFS-33,,"Teplice,,Raisova",,50.64473875,13.84740445,401,,0,,Europe/Prague,0,
2:31:JDFS-1,,Hošnice,,50.45725635,13.53934145,574,,0,,Europe/Prague,0,
2:31:JDFS-10,,Nové Ervěnice,,50.4940529,13.4455042,511,,0,,Europe/Prague,0,
2:31:JDFS-11,,Okořín,,50.47344,13.5036888,574,,0,,Europe/Prague,0,
2:31:JDFS-12,,Pesvice,,50.46337,13.4838514,575,,0,,Europe/Prague,0,
2:31:JDFS-13,,Strupčice,,50.4717865,13.5303583,574,,0,,Europe/Prague,0,
2:31:JDFS-14,,"Strupčice,,škola",,50.4692421,13.5336761,574,,0,,Europe/Prague,0,
2:31:JDFS-15,,Sušany,,50.44466,13.5539455,574,,0,,Europe/Prague,0,
2:31:JDFS-16,,Vrskmaň,,50.4887657,13.4967756,573,,0,,Europe/Prague,0,
2:31:JDFS-17,,Všestudy,,50.4590454,13.5066452,576,,0,,Europe/Prague,0,
2:31:JDFS-18,,Zaječice,,50.4867859,13.4788017,573,,0,,Europe/Prague,0,
2:31:JDFS-19,,"Chomutov,,Palackého",,50.45991735,13.41629795,501,,0,,Europe/Prague,0,
2:31:JDFS-20,,"Jirkov,,Dvořákova",,50.4993673,13.4435763,511,,0,,Europe/Prague,0,
2:31:JDFS-21,,"Chomutov,,Průmyslová zóna I",,50.4510227,13.4334865,501,,0,,Europe/Prague,0,
2:31:JDFS-22,,"Údlice,,pila",,50.4425926,13.4557419,501,,0,,Europe/Prague,0,
2:31:JDFS-23,,"Údlice,,čistička",,50.445745,13.4510541,501,,0,,Europe/Prague,0,
2:31:JDFS-24,,"Chomutov,,Průmyslová zóna II",,50.4510227,13.4334865,501,,0,,Europe/Prague,0,
2:31:JDFS-25,,"Údlice,,zahrádky",,50.4483833,13.4459019,501,,0,,Europe/Prague,0,
2:31:JDFS-3,,"Chomutov,,Důl J.Žižky",,50.45231655,13.43671275,501,,0,,Europe/Prague,0,
2:31:JDFS-4,,"Chomutov,,Písečná",,50.4901329,13.4435439,501,,0,,Europe/Prague,0,
2:31:JDFS-5,,"Chomutov,,u pekárny",,50.45640375,13.42206575,501,,0,,Europe/Prague,0,
2:31:JDFS-6,,"Jirkov,,aut.nádr.",,50.4985417333333,13.4501863,511,,0,,Europe/Prague,0,
2:31:JDFS-7,,"Jirkov,,Červenohrádecká",,50.50242995,13.44621565,511,,0,,Europe/Prague,0,
2:31:JDFS-8,,"Jirkov,,hřbitov",,50.49596975,13.4563179,511,,0,,Europe/Prague,0,
2:31:JDFS-9,,"Jirkov,,žel.st.",,50.48613,13.4473639,511,,0,,Europe/Prague,0,
2:32:JDFS-10,,"Merboltice,,Hraničář",,50.6947637,14.3464737,335,,0,,Europe/Prague,0,
2:32:JDFS-11,,"Merboltice,,I",,50.6989746,14.3620596,335,,0,,Europe/Prague,0,
2:32:JDFS-12,,"Merboltice,,konečná",,50.6847305,14.339777,335,,0,,Europe/Prague,0,
2:32:JDFS-13,,"Starý Šachov,,rozc.",,50.7162471,14.36919495,333,,0,,Europe/Prague,0,
2:32:JDFS-14,,"Starý Šachov,,žel.st.",,50.7207947,14.37528135,333,,0,,Europe/Prague,0,
2:32:JDFS-15,,"Velká Bukovina,,cihelna",,50.72563,14.3996487,334,,0,,Europe/Prague,0,
2:32:JDFS-16,,"Velká Bukovina,,rozc.",,50.730015,14.39698745,358,,0,,Europe/Prague,0,
2:32:JDFS-19,,"Žandov,,nám.",,50.71336175,14.3966025,334,,0,,Europe/Prague,0,
2:32:JDFS-2,,"Dolní Habartice,,ObÚ",,50.749181775,14.3355372,359,,0,,Europe/Prague,0,
2:32:JDFS-20,,"Starý Šachov,,otočka",,50.7117424,14.3598137,333,,0,,Europe/Prague,0,
2:32:JDFS-21,,"Benešov n.Pl.,,žel.st.",,50.7391243,14.3091345,331,,0,,Europe/Prague,0,
2:32:JDFS-22,,"Benešov n.Pl.,,Pod parkem",,50.74155,14.3059711,331,,0,,Europe/Prague,0,
2:32:JDFS-3,,"Dolní Habartice,,rozc.",,50.75365375,14.34024955,359,,0,,Europe/Prague,0,
2:32:JDFS-4,,"Velká Bukovina,Karlovka",,50.741395,14.3953438,358,,0,,Europe/Prague,0,
2:32:JDFS-5,,"Velká Bukovina,Karlovka,samota",,50.74321175,14.3867116,358,,0,,Europe/Prague,0,
2:32:JDFS-6,,"Velká Bukovina,Malá Bukovina,ObÚ",,50.7455349,14.3729835,358,,0,,Europe/Prague,0,
2:32:JDFS-7,,"Velká Bukovina,Malá Bukovina,u křížku",,50.74390615,14.379395,358,,0,,Europe/Prague,0,
2:32:JDFS-8,,"Merboltice,,dol.část",,50.69864855,14.35508635,335,,0,,Europe/Prague,0,
2:32:JDFS-9,,"Merboltice,,host.",,50.69132425,14.3457098,335,,0,,Europe/Prague,0,
2:33:JDFS-10,,"Chudoslavice,Myštice,rozc.0.5",,50.57022475,14.18758535,623,,0,,Europe/Prague,0,
2:33:JDFS-11,,Ploskovice,,50.56076,14.1993036,622,,0,,Europe/Prague,0,
2:33:JDFS-12,,"Žitenice,Pohořany",,50.55940245,14.17031525,625,,0,,Europe/Prague,0,
2:33:JDFS-13,,"Bohušovice n.Ohří,,záv.",,50.5027275,14.1461287,763,,0,,Europe/Prague,0,
2:33:JDFS-14,,"Staňkovice,,mlýn",,50.5896177,14.17411375,624,,0,,Europe/Prague,0,
2:33:JDFS-15,,"Staňkovice,,rozc.",,50.59591365,14.1812067,623,,0,,Europe/Prague,0,
2:33:JDFS-16,,"Ploskovice,Těchobuzice",,50.56887395,14.2028334,622,,0,,Europe/Prague,0,
2:33:JDFS-18,,Třebušín,,50.6000443,14.2049046,621,,0,,Europe/Prague,0,
2:33:JDFS-20,,"Třebušín,,Všeradiště rozc.0.5",,50.59976855,14.18361265,621,,0,,Europe/Prague,0,
2:33:JDFS-22,,"Žitenice,,Pohořanská",,50.55684225,14.16296435,625,,0,,Europe/Prague,0,
2:33:JDFS-23,,"Třebušín,,pečovatelský dům",,50.59848405,14.2007427,621,,0,,Europe/Prague,0,
2:33:JDFS-24,,"Třebušín,Dolní Týnec",,50.59930355,14.2355485,621,,0,,Europe/Prague,0,
2:33:JDFS-25,,"Třebušín,Horní Týnec",,50.60384875,14.237031,621,,0,,Europe/Prague,0,
2:33:JDFS-27,,"Ploskovice,,Slovárna",,50.55864215,14.19357155,622,,0,,Europe/Prague,0,
2:33:JDFS-3,,Chudoslavice,,50.58342935,14.1875324,623,,0,,Europe/Prague,0,
2:33:JDFS-8,,"Ploskovice,Maškovice",,50.5582695,14.18755455,622,,0,,Europe/Prague,0,
2:34:JDFS-1,,"Bílina,,aut.nádr.",,50.5530321333333,13.77265825,461,,0,,Europe/Prague,0,
2:34:JDFS-10,,"Hostomice,,sklárna",,50.58739855,13.8004198,481,,0,,Europe/Prague,0,
2:34:JDFS-11,,"Hostomice,,Tuchlov rozc.",,50.60144425,13.80828905,482,,0,,Europe/Prague,0,
2:34:JDFS-12,,Hrobčice,,50.51920175,13.78328515,473,,0,,Europe/Prague,0,
2:34:JDFS-13,,"Libčeves,Charvatce",,50.4251041,13.8093171,851,,0,,Europe/Prague,0,
2:34:JDFS-14,,"Světec,Chotějovice",,50.5787334,13.79214405,483,,0,,Europe/Prague,0,
2:34:JDFS-15,,"Chudeřice,,nám.",,50.5633335,13.78190185,461,,0,,Europe/Prague,0,
2:34:JDFS-16,,"Chudeřice,,záv.",,50.5713288,13.78473045,461,,0,,Europe/Prague,0,
2:34:JDFS-17,,Kladruby,,50.61149265,13.8305008,485,,0,,Europe/Prague,0,
2:34:JDFS-18,,Kozly,,50.4571037,13.784647,854,,0,,Europe/Prague,0,
2:34:JDFS-19,,"Ledvice,,úpravna uhlí",,50.5794868,13.7823648,483,,0,,Europe/Prague,0,
2:34:JDFS-2,,"Bílina,,poliklinika",,50.5406532,13.7827953,461,,0,,Europe/Prague,0,
2:34:JDFS-20,,"Louny,,aut.nádr.",,50.3548477611111,13.8046656388889,801,,0,,Europe/Prague,0,
2:34:JDFS-21,,"Louny,,Žižkova",,50.35746845,13.7926679,801,,0,,Europe/Prague,0,
2:34:JDFS-22,,"Měrunice,,rozc.",,50.4782575,13.796867175,475,,0,,Europe/Prague,0,
2:34:JDFS-23,,"Libčeves,Mnichov",,50.4206867,13.80828525,851,,0,,Europe/Prague,0,
2:34:JDFS-24,,"Bělušice,Odolice,rozc.",,50.44150165,13.7815828,245,,0,,Europe/Prague,0,
2:34:JDFS-25,,Raná,,50.41234,13.78048755,853,,0,,Europe/Prague,0,
2:34:JDFS-26,,"Teplice,,Bílinská",,50.6333656,13.8200426,401,,0,,Europe/Prague,1,
2:34:JDFS-27,,"Teplice,,Zámecká zahrada",,50.635970125,13.8190925,"401,401",,0,,Europe/Prague,1,
2:34:JDFS-28,,"Bílina,,Lidl",,50.54646,13.771081,461,,0,,Europe/Prague,0,
2:34:JDFS-29,,"Louny,,sokolovna",,50.3555851,13.7951994,801,,0,,Europe/Prague,0,
2:34:JDFS-3,,"Bílina,,pož.zbroj.",,50.55039405,13.77544675,461,,0,,Europe/Prague,0,
2:34:JDFS-32,,"Bělušice,,ObÚ",,50.44921,13.7646818,245,,0,,Europe/Prague,0,
2:34:JDFS-33,,"Hrobčice,Mirošovice",,50.5042,13.785336,473,,0,,Europe/Prague,0,
2:34:JDFS-4,,"Bílina,,sídliště",,50.55804845,13.7784729,461,,0,,Europe/Prague,0,
2:34:JDFS-5,,"Bílina,,VMG I",,50.5626526,13.7687426,461,,0,,Europe/Prague,0,
2:34:JDFS-6,,Dobroměřice,,50.3702850333333,13.7956705,856,,0,,Europe/Prague,0,
2:34:JDFS-7,,"Dobroměřice,,Jednota",,50.3715439,13.78734875,856,,0,,Europe/Prague,0,
2:34:JDFS-8,,"Hostomice,,nadjezd",,50.589415,13.79914375,481,,0,,Europe/Prague,0,
2:34:JDFS-9,,"Hostomice,,nám.",,50.58815005,13.80751895,481,,0,,Europe/Prague,0,
2:35:JDFS-28,,"Ústí n.L.,,Přístaviště",,,,101,,0,,Europe/Prague,0,
2:37:JDFS-10,,"Úštěk,Julčín",,50.5283514,14.3704397,634,,0,,Europe/Prague,0,
2:37:JDFS-12,,"Úštěk,Lhota,rozc.0.7",,50.57145345,14.3537302,631,,0,,Europe/Prague,0,
2:37:JDFS-13,,"Hoštka,Malešov",,50.50996675,14.32224705,654,,0,,Europe/Prague,0,
2:37:JDFS-14,,"Hoštka,Malešov,rozc.",,50.5112376,14.31231265,654,,0,,Europe/Prague,0,
2:37:JDFS-18,,"Drahobuz,Strážiště,rozc.",,50.53667155,14.3406944,637,,0,,Europe/Prague,0,
2:37:JDFS-2,,Drahobuz,,50.5256,14.32045,637,,0,,Europe/Prague,0,
2:37:JDFS-21,,"Úštěk,Tetčiněves",,50.560505,14.34537365,634,,0,,Europe/Prague,0,
2:37:JDFS-23,,"Úštěk,,údolí",,50.583785,14.3451533,631,,0,,Europe/Prague,0,
2:37:JDFS-25,,"Úštěk,Vědlice",,50.52721515,14.345299625,"634,634",,0,,Europe/Prague,0,
2:37:JDFS-27,,"Úštěk,Rochov",,50.5484638,14.3416538,634,,0,,Europe/Prague,0,
2:37:JDFS-28,,"Štětí,Hněvice,rozc.žel.st.",,50.4543446666667,14.3623696,651,,0,,Europe/Prague,0,
2:37:JDFS-3,,"Štětí,Hněvice,obec",,50.44667815,14.3688488,651,,0,,Europe/Prague,0,
2:37:JDFS-4,,"Štětí,Hněvice,čerp.st.",,50.4348373,14.3728046,651,,0,,Europe/Prague,0,
2:37:JDFS-5,,"Štětí,Hněvice,žel.st.",,50.4543446666667,14.3623696,651,,0,,Europe/Prague,0,
2:37:JDFS-6,,Horní Počaply,,50.4241828857143,14.3883466,658,,0,,Europe/Prague,0,
2:37:JDFS-7,,"Horní Počaply,,žel.st.",,50.4226551,14.38633695,658,,0,,Europe/Prague,0,
2:37:JDFS-8,,"Hoštka,,Na vyhlídce",,50.478292,14.34740545,654,,0,,Europe/Prague,0,
2:37:JDFS-9,,"Hoštka,,nám.",,50.48908845,14.3358094,654,,0,,Europe/Prague,0,
2:38:JDFS-1,,"Hořenice,,rozc.",,50.33708265,13.3443389,568,,0,,Europe/Prague,0,
2:38:JDFS-10,,Malé Krhovice,,50.335585,13.37756635,568,,0,,Europe/Prague,0,
2:38:JDFS-11,,"Malé Krhovice,,rozc.0.5",,50.3338146,13.37694165,568,,0,,Europe/Prague,0,
2:38:JDFS-12,,Nové Sedlo,,50.3388634,13.4741545,963,,0,,Europe/Prague,0,
2:38:JDFS-13,,"Chbany,Poláky",,50.33601955,13.3528681,568,,0,,Europe/Prague,0,
2:38:JDFS-14,,"Prunéřov,,ČSAD",,50.39876175,13.27680825,532,,0,,Europe/Prague,0,
2:38:JDFS-15,,"Prunéřov,,EPRU I",,50.4192429,13.2549629,532,,0,,Europe/Prague,0,
2:38:JDFS-16,,"Prunéřov,,EPRU II",,,,532,,0,,Europe/Prague,0,
2:38:JDFS-17,,"Prunéřov,,STS",,50.4016724,13.2775278,532,,0,,Europe/Prague,0,
2:38:JDFS-18,,"Přeskaky,,rozc.",,50.33245,13.4185143,568,,0,,Europe/Prague,0,
2:38:JDFS-19,,Rokle,,50.3534982,13.29774235,562,,0,,Europe/Prague,0,
2:38:JDFS-2,,Chbany,,50.3326817,13.42949035,568,,0,,Europe/Prague,0,
2:38:JDFS-20,,"Soběsuky,,rozc.",,50.34492,13.4283266,568,,0,,Europe/Prague,0,
2:38:JDFS-21,,Vadkovice,,50.3400154,13.3852968,568,,0,,Europe/Prague,0,
2:38:JDFS-22,,"Vadkovice,,rozc.",,50.333374,13.3879929,568,,0,,Europe/Prague,0,
2:38:JDFS-23,,Vikletice,,50.34841345,13.4028811,568,,0,,Europe/Prague,0,
2:38:JDFS-24,,"Vikletice,,přehrada",,50.34644165,13.4160242,568,,0,,Europe/Prague,0,
2:38:JDFS-28,,"Žatec,,u plynárny",,50.3311224,13.55002115,901,,0,,Europe/Prague,0,
2:38:JDFS-29,,"Žatec,,VÚCh",,50.32420265,13.5266867,901,,0,,Europe/Prague,0,
2:38:JDFS-3,,"Chbany,,rozc.Chudeřín",,50.3332558,13.44686365,963,,0,,Europe/Prague,0,
2:38:JDFS-30,,"Žatec,,žel.st.",,50.3360144,13.5545435,901,,0,,Europe/Prague,0,
2:38:JDFS-31,,"Želina,,rozc.",,50.3610382,13.28605035,562,,0,,Europe/Prague,0,
2:38:JDFS-33,,"Chbany,Poláky,točna",,50.3360329,13.3544559,568,,0,,Europe/Prague,0,
2:38:JDFS-34,,"Rokle,Hradec,rozvodna",,50.3413391,13.323586,562,,0,,Europe/Prague,0,
2:38:JDFS-4,,"Kadaň,,aut.nádr.",,50.3802032,13.2761993,531,,0,,Europe/Prague,0,
2:38:JDFS-5,,"Kadaň,,Chomutovská sídl.B",,50.38900825,13.2722969,531,,0,,Europe/Prague,0,
2:38:JDFS-6,,"Kadaň,,koupaliště",,50.38447,13.2717128,531,,0,,Europe/Prague,0,
2:38:JDFS-7,,"Kadaň,,u mostu",,50.37576295,13.2745967,531,,0,,Europe/Prague,0,
2:38:JDFS-8,,Libočany,,50.33325005,13.51393175,961,,0,,Europe/Prague,0,
2:38:JDFS-9,,"Žatec,,Kadaňská",,50.32727815,13.518306,901,,0,,Europe/Prague,0,
2:39:JDFS-1,,Blov,,50.32543375,13.2949066,567,,0,,Europe/Prague,0,
2:39:JDFS-10,,"Podlesice,,školka",,50.28092,13.332984,565,,0,,Europe/Prague,0,
2:39:JDFS-11,,Radonice,,50.2979736,13.2872076,591,,0,,Europe/Prague,0,
2:39:JDFS-12,,"Radonice,,žel.st.",,50.298505,13.27862595,591,,0,,Europe/Prague,0,
2:39:JDFS-14,,Široké Třebčice,,50.2811152333333,13.3831552,565,,0,,Europe/Prague,0,
2:39:JDFS-15,,Veliká Ves,,50.2696037,13.3748379,"565,565",,0,,Europe/Prague,0,
2:39:JDFS-16,,Vilémov,,50.3016357,13.3135128,561,,0,,Europe/Prague,0,
2:39:JDFS-17,,Vinaře,,50.3319235,13.3138237,567,,0,,Europe/Prague,0,
2:39:JDFS-18,,Vintířov,,50.30468555,13.2734969,591,,0,,Europe/Prague,0,
2:39:JDFS-19,,Vitčice,,50.2836621666667,13.3410275666667,565,,0,,Europe/Prague,0,
2:39:JDFS-20,,"Krásný Dvůr,Vysoké Třebušice",,50.25633082,13.39638766,933,,0,,Europe/Prague,0,
2:39:JDFS-24,,"Rokle,Hradec",,50.3587952,13.3158188,562,,0,,Europe/Prague,0,
2:39:JDFS-4,,Krásný Dvůr,,50.2545331666667,13.3678595333333,933,,0,,Europe/Prague,0,
2:39:JDFS-5,,Miřetice u Vintířova,,50.31445725,13.28339575,591,,0,,Europe/Prague,0,
2:39:JDFS-6,,Nové Třebčice,,50.28161625,13.35405825,565,,0,,Europe/Prague,0,
2:39:JDFS-7,,"Podbořany,,aut.nádr.",,50.2236776333333,13.4068581,931,,0,,Europe/Prague,0,
2:39:JDFS-8,,"Podbořany,,Žatecká",,50.2300243,13.4097471,931,,0,,Europe/Prague,0,
2:39:JDFS-9,,Podlesice,,50.28036725,13.3310647,565,,0,,Europe/Prague,0,
2:3:JDFS-1,,"Řehlovice,Dubice",,50.59444,14.01420355,116,,0,,Europe/Prague,0,
2:3:JDFS-10,,Řehlovice,,50.610311275,13.95407295,"112,112",,0,,Europe/Prague,0,
2:3:JDFS-11,,"Řehlovice,,Lány dolní",,50.61258,13.9597059666667,"112,112",,0,,Europe/Prague,0,
2:3:JDFS-12,,"Řehlovice,Stadice",,50.61656795,13.9694134,112,,0,,Europe/Prague,0,
2:3:JDFS-13,,"Řehlovice,Stadice,osada",,50.6217631,13.98889065,112,,0,,Europe/Prague,0,
2:3:JDFS-14,,"Ústí n.L.,,západní nádr.",,50.65912055,14.0303297,101,,0,,Europe/Prague,0,
2:3:JDFS-15,,"Ústí n.L.,,hl.nádr.",,50.659626,14.04371,101,,0,,Europe/Prague,0,
2:3:JDFS-16,,"Trmice,,Václavské nám.",,50.6429118,13.99428215,101,,0,,Europe/Prague,0,
2:3:JDFS-17,,"Trmice,,Globus",,50.65114885,14.00345235,101,,0,,Europe/Prague,0,
2:3:JDFS-18,,"Trmice,,stará škola",,50.6431118,13.9978646,101,,0,,Europe/Prague,0,
