route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
-CISR-001452-1,2:140:CIST-001452-1-111,2:140:CIST-001452-1-111,,001452 111,1,,,1,2
-CISR-001452-1,2:140:CIST-001452-1-113,2:140:CIST-001452-1-113,,001452 113,1,,,1,2
-CISR-001452-1,2:140:CIST-001452-1-114,2:140:CIST-001452-1-114,,001452 114,0,,,1,2
-CISR-001452-1,2:140:CIST-001452-1-115,2:140:CIST-001452-1-115,,001452 115,1,,,1,2
-CISR-001452-1,2:140:CIST-001452-1-116,2:140:CIST-001452-1-116,,001452 116,0,,,1,2
-CISR-001452-1,2:140:CIST-001452-1-117,2:140:CIST-001452-1-117,,001452 117,1,,,1,2
-CISR-001452-1,2:140:CIST-001452-1-118,2:140:CIST-001452-1-118,,001452 118,0,,,1,2
-CISR-001452-1,2:140:CIST-001452-1-119,2:140:CIST-001452-1-119,,001452 119,1,,,1,2
-CISR-001452-1,2:140:CIST-001452-1-120,2:140:CIST-001452-1-120,,001452 120,0,,,1,2
-CISR-001452-1,2:140:CIST-001452-1-121,2:140:CIST-001452-1-121,,001452 121,1,,,1,2
-CISR-001452-1,2:140:CIST-001452-1-122,2:140:CIST-001452-1-122,,001452 122,0,,,1,2
-CISR-001452-1,2:140:CIST-001452-1-123,2:140:CIST-001452-1-123,,001452 123,1,,,1,2
-CISR-001452-1,2:140:CIST-001452-1-124,2:140:CIST-001452-1-124,,001452 124,0,,,1,2
-CISR-001452-1,2:140:CIST-001452-1-125,2:140:CIST-001452-1-125,,001452 125,1,,,1,2
-CISR-001452-1,2:140:CIST-001452-1-126,2:140:CIST-001452-1-126,,001452 126,0,,,1,2
-CISR-001452-1,2:140:CIST-001452-1-127,2:140:CIST-001452-1-127,,001452 127,1,,,1,2
-CISR-001452-1,2:140:CIST-001452-1-128,2:140:CIST-001452-1-128,,001452 128,0,,,1,2
-CISR-001452-1,2:140:CIST-001452-1-129,2:140:CIST-001452-1-129,,001452 129,1,,,1,2
-CISR-001452-1,2:140:CIST-001452-1-130,2:140:CIST-001452-1-130,,001452 130,0,,,1,2
-CISR-001452-1,2:140:CIST-001452-1-131,2:140:CIST-001452-1-131,,001452 131,1,,,1,2
-CISR-001452-1,2:140:CIST-001452-1-132,2:140:CIST-001452-1-132,,001452 132,0,,,1,2
-CISR-001452-1,2:140:CIST-001452-1-133,2:140:CIST-001452-1-133,,001452 133,1,,,1,2
-CISR-001452-1,2:140:CIST-001452-1-134,2:140:CIST-001452-1-134,,001452 134,0,,,1,2
-CISR-001452-1,2:140:CIST-001452-1-135,2:140:CIST-001452-1-135,,001452 135,1,,,1,2
-CISR-001452-1,2:140:CIST-001452-1-136,2:140:CIST-001452-1-136,,001452 136,0,,,1,2
-CISR-001452-1,2:140:CIST-001452-1-137,2:140:CIST-001452-1-137,,001452 137,1,,,1,2
-CISR-001452-1,2:140:CIST-001452-1-138,2:140:CIST-001452-1-138,,001452 138,0,,,1,2
-CISR-001452-1,2:140:CIST-001452-1-139,2:140:CIST-001452-1-139,,001452 139,1,,,1,2
-CISR-001452-1,2:140:CIST-001452-1-140,2:140:CIST-001452-1-140,,001452 140,0,,,1,2
-CISR-001452-1,2:140:CIST-001452-1-141,2:140:CIST-001452-1-141,,001452 141,1,,,1,2
-CISR-001452-1,2:140:CIST-001452-1-142,2:140:CIST-001452-1-142,,001452 142,0,,,1,2
-CISR-001452-1,2:140:CIST-001452-1-143,2:140:CIST-001452-1-143,,001452 143,1,,,1,2
-CISR-001452-1,2:140:CIST-001452-1-144,2:140:CIST-001452-1-144,,001452 144,0,,,1,2
-CISR-001452-1,2:140:CIST-001452-1-145,2:140:CIST-001452-1-145,,001452 145,1,,,1,2
-CISR-001452-1,2:140:CIST-001452-1-146,2:140:CIST-001452-1-146,,001452 146,0,,,1,2
-CISR-001452-1,2:140:CIST-001452-1-147,2:140:CIST-001452-1-147,,001452 147,1,,,1,2
-CISR-001452-1,2:140:CIST-001452-1-149,2:140:CIST-001452-1-149,,001452 149,1,,,1,2
-CISR-001452-1,2:140:CIST-001452-1-151,2:140:CIST-001452-1-151,,001452 151,1,,,1,2
-CISR-001452-1,2:140:CIST-001452-1-153,2:140:CIST-001452-1-153,,001452 153,1,,,1,2
-CISR-001452-1,2:140:CIST-001452-1-201,2:140:CIST-001452-1-201,,001452 201,1,,,1,2
-CISR-001452-1,2:140:CIST-001452-1-202,2:140:CIST-001452-1-202,,001452 202,0,,,1,2
-CISR-001452-1,2:140:CIST-001452-1-203,2:140:CIST-001452-1-203,,001452 203,1,,,1,2
-CISR-001452-1,2:140:CIST-001452-1-204,2:140:CIST-001452-1-204,,001452 204,0,,,1,2
-CISR-001452-1,2:140:CIST-001452-1-205,2:140:CIST-001452-1-205,,001452 205,1,,,1,2
-CISR-001452-1,2:140:CIST-001452-1-206,2:140:CIST-001452-1-206,,001452 206,0,,,1,2
-CISR-001452-1,2:140:CIST-001452-1-207,2:140:CIST-001452-1-207,,001452 207,1,,,1,2
-CISR-001452-1,2:140:CIST-001452-1-208,2:140:CIST-001452-1-208,,001452 208,0,,,1,2
-CISR-001452-1,2:140:CIST-001452-1-209,2:140:CIST-001452-1-209,,001452 209,1,,,1,2
-CISR-001452-1,2:140:CIST-001452-1-210,2:140:CIST-001452-1-210,,001452 210,0,,,1,2
-CISR-001452-1,2:140:CIST-001452-1-211,2:140:CIST-001452-1-211,,001452 211,1,,,1,2
-CISR-001452-1,2:140:CIST-001452-1-212,2:140:CIST-001452-1-212,,001452 212,0,,,1,2
-CISR-001452-1,2:140:CIST-001452-1-213,2:140:CIST-001452-1-213,,001452 213,1,,,1,2
-CISR-001452-1,2:140:CIST-001452-1-214,2:140:CIST-001452-1-214,,001452 214,0,,,1,2
-CISR-001452-1,2:140:CIST-001452-1-215,2:140:CIST-001452-1-215,,001452 215,1,,,1,2
-CISR-001452-1,2:140:CIST-001452-1-216,2:140:CIST-001452-1-216,,001452 216,0,,,1,2
-CISR-001452-1,2:140:CIST-001452-1-217,2:140:CIST-001452-1-217,,001452 217,1,,,1,2
-CISR-001452-1,2:140:CIST-001452-1-218,2:140:CIST-001452-1-218,,001452 218,0,,,1,2
-CISR-001452-1,2:140:CIST-001452-1-219,2:140:CIST-001452-1-219,,001452 219,1,,,1,2
-CISR-001452-1,2:140:CIST-001452-1-220,2:140:CIST-001452-1-220,,001452 220,0,,,1,2
-CISR-001452-1,2:140:CIST-001452-1-221,2:140:CIST-001452-1-221,,001452 221,1,,,1,2
-CISR-552683-1,2:141:CIST-552683-1-101,2:141:CIST-552683-1-101,,552683 101,1,,,1,2
-CISR-552683-1,2:141:CIST-552683-1-102,2:141:CIST-552683-1-102,,552683 102,0,,,1,2
-CISR-552683-1,2:141:CIST-552683-1-103,2:141:CIST-552683-1-103,,552683 103,1,,,1,2
-CISR-552683-1,2:141:CIST-552683-1-104,2:141:CIST-552683-1-104,,552683 104,0,,,1,2
-CISR-552683-1,2:141:CIST-552683-1-105,2:141:CIST-552683-1-105,,552683 105,1,,,1,2
-CISR-552683-1,2:141:CIST-552683-1-106,2:141:CIST-552683-1-106,,552683 106,0,,,1,2
-CISR-552683-1,2:141:CIST-552683-1-108,2:141:CIST-552683-1-108,,552683 108,0,,,1,2
-CISR-552683-1,2:141:CIST-552683-1-110,2:141:CIST-552683-1-110,,552683 110,0,,,1,2
-CISR-552683-1,2:141:CIST-552683-1-111,2:141:CIST-552683-1-111,,552683 111,1,,,1,2
-CISR-552683-1,2:141:CIST-552683-1-112,2:141:CIST-552683-1-112,,552683 112,0,,,1,2
-CISR-552683-1,2:141:CIST-552683-1-113,2:141:CIST-552683-1-113,,552683 113,1,,,1,2
-CISR-552683-1,2:141:CIST-552683-1-114,2:141:CIST-552683-1-114,,552683 114,0,,,1,2
-CISR-552683-1,2:141:CIST-552683-1-115,2:141:CIST-552683-1-115,,552683 115,1,,,1,2
-CISR-552683-1,2:141:CIST-552683-1-116,2:141:CIST-552683-1-116,,552683 116,0,,,1,2
-CISR-552683-1,2:141:CIST-552683-1-118,2:141:CIST-552683-1-118,,552683 118,0,,,1,2
-CISR-552683-1,2:141:CIST-552683-1-119,2:141:CIST-552683-1-119,,552683 119,1,,,1,2
-CISR-552683-1,2:141:CIST-552683-1-121,2:141:CIST-552683-1-121,,552683 121,1,,,1,2
-CISR-552683-1,2:141:CIST-552683-1-123,2:141:CIST-552683-1-123,,552683 123,1,,,1,2
-CISR-552683-1,2:141:CIST-552683-1-124,2:141:CIST-552683-1-124,,552683 124,0,,,1,2
-CISR-552683-1,2:141:CIST-552683-1-125,2:141:CIST-552683-1-125,,552683 125,1,,,1,2
-CISR-552683-1,2:141:CIST-552683-1-126,2:141:CIST-552683-1-126,,552683 126,0,,,1,2
-CISR-552683-1,2:141:CIST-552683-1-127,2:141:CIST-552683-1-127,,552683 127,1,,,1,2
-CISR-552683-1,2:141:CIST-552683-1-128,2:141:CIST-552683-1-128,,552683 128,0,,,1,2
-CISR-552683-1,2:141:CIST-552683-1-129,2:141:CIST-552683-1-129,,552683 129,1,,,1,2
-CISR-552683-1,2:141:CIST-552683-1-130,2:141:CIST-552683-1-130,,552683 130,0,,,1,2
-CISR-552683-1,2:141:CIST-552683-1-131,2:141:CIST-552683-1-131,,552683 131,1,,,1,2
-CISR-552683-1,2:141:CIST-552683-1-133,2:141:CIST-552683-1-133,,552683 133,1,,,1,2
-CISR-552683-1,2:141:CIST-552683-1-134,2:141:CIST-552683-1-134,,552683 134,0,,,1,2
-CISR-552683-1,2:141:CIST-552683-1-136,2:141:CIST-552683-1-136,,552683 136,0,,,1,2
-CISR-552683-1,2:141:CIST-552683-1-138,2:141:CIST-552683-1-138,,552683 138,0,,,1,2
-CISR-552683-1,2:141:CIST-552683-1-151,2:141:CIST-552683-1-151,,552683 151,1,,,1,2
-CISR-552683-1,2:141:CIST-552683-1-153,2:141:CIST-552683-1-153,,552683 153,1,,,1,2
-CISR-552683-1,2:141:CIST-552683-1-201,2:141:CIST-552683-1-201,,552683 201,1,,,1,2
-CISR-552683-1,2:141:CIST-552683-1-202,2:141:CIST-552683-1-202,,552683 202,0,,,1,2
-CISR-552683-1,2:141:CIST-552683-1-203,2:141:CIST-552683-1-203,,552683 203,1,,,1,2
-CISR-552683-1,2:141:CIST-552683-1-204,2:141:CIST-552683-1-204,,552683 204,0,,,1,2
-CISR-552683-1,2:141:CIST-552683-1-205,2:141:CIST-552683-1-205,,552683 205,1,,,1,2
-CISR-552683-1,2:141:CIST-552683-1-206,2:141:CIST-552683-1-206,,552683 206,0,,,1,2
-CISR-552683-1,2:141:CIST-552683-1-207,2:141:CIST-552683-1-207,,552683 207,1,,,1,2
-CISR-552683-1,2:141:CIST-552683-1-208,2:141:CIST-552683-1-208,,552683 208,0,,,1,2
-CISR-512423-1,2:142:CIST-512423-1-101,2:142:CIST-512423-1-101,,512423 101,1,,,1,2
-CISR-512423-1,2:142:CIST-512423-1-102,2:142:CIST-512423-1-102,,512423 102,0,,,1,2
-CISR-512423-1,2:142:CIST-512423-1-103,2:142:CIST-512423-1-103,,512423 103,1,,,1,2
-CISR-512423-1,2:142:CIST-512423-1-104,2:142:CIST-512423-1-104,,512423 104,0,,,1,2
-CISR-512423-1,2:142:CIST-512423-1-105,2:142:CIST-512423-1-105,,512423 105,1,,,1,2
-CISR-512423-1,2:142:CIST-512423-1-106,2:142:CIST-512423-1-106,,512423 106,0,,,1,2
-CISR-512423-1,2:142:CIST-512423-1-107,2:142:CIST-512423-1-107,,512423 107,1,,,1,2
-CISR-512423-1,2:142:CIST-512423-1-108,2:142:CIST-512423-1-108,,512423 108,0,,,1,2
-CISR-522606-1,2:143:CIST-522606-1-101,2:143:CIST-522606-1-101,,522606 101,1,,,1,2
-CISR-522606-1,2:143:CIST-522606-1-102,2:143:CIST-522606-1-102,,522606 102,0,,,1,2
-CISR-522606-1,2:143:CIST-522606-1-103,2:143:CIST-522606-1-103,,522606 103,1,,,1,2
-CISR-522606-1,2:143:CIST-522606-1-104,2:143:CIST-522606-1-104,,522606 104,0,,,1,2
-CISR-522606-1,2:143:CIST-522606-1-105,2:143:CIST-522606-1-105,,522606 105,1,,,1,2
-CISR-522606-1,2:143:CIST-522606-1-106,2:143:CIST-522606-1-106,,522606 106,0,,,1,2
-CISR-522606-1,2:143:CIST-522606-1-107,2:143:CIST-522606-1-107,,522606 107,1,,,1,2
-CISR-522606-1,2:143:CIST-522606-1-108,2:143:CIST-522606-1-108,,522606 108,0,,,1,2
-CISR-522606-1,2:143:CIST-522606-1-109,2:143:CIST-522606-1-109,,522606 109,1,,,1,2
-CISR-522606-1,2:143:CIST-522606-1-110,2:143:CIST-522606-1-110,,522606 110,0,,,1,2
-CISR-522606-1,2:143:CIST-522606-1-111,2:143:CIST-522606-1-111,,522606 111,1,,,1,2
-CISR-522606-1,2:143:CIST-522606-1-112,2:143:CIST-522606-1-112,,522606 112,0,,,1,2
-CISR-522606-1,2:143:CIST-522606-1-113,2:143:CIST-522606-1-113,,522606 113,1,,,1,2
-CISR-522606-1,2:143:CIST-522606-1-114,2:143:CIST-522606-1-114,,522606 114,0,,,1,2
-CISR-522606-1,2:143:CIST-522606-1-115,2:143:CIST-522606-1-115,,522606 115,1,,,1,2
-CISR-522606-1,2:143:CIST-522606-1-116,2:143:CIST-522606-1-116,,522606 116,0,,,1,2
-CISR-522606-1,2:143:CIST-522606-1-117,2:143:CIST-522606-1-117,,522606 117,1,,,1,2
-CISR-522606-1,2:143:CIST-522606-1-118,2:143:CIST-522606-1-118,,522606 118,0,,,1,2
-CISR-522606-1,2:143:CIST-522606-1-119,2:143:CIST-522606-1-119,,522606 119,1,,,1,2
-CISR-522606-1,2:143:CIST-522606-1-120,2:143:CIST-522606-1-120,,522606 120,0,,,1,2
-CISR-522606-1,2:143:CIST-522606-1-122,2:143:CIST-522606-1-122,,522606 122,0,,,1,2
-CISR-552687-1,2:144:CIST-552687-1-101,2:144:CIST-552687-1-101,,552687 101,1,,,1,2
-CISR-552687-1,2:144:CIST-552687-1-102,2:144:CIST-552687-1-102,,552687 102,0,,,1,2
-CISR-552687-1,2:144:CIST-552687-1-103,2:144:CIST-552687-1-103,,552687 103,1,,,1,2
-CISR-552687-1,2:144:CIST-552687-1-104,2:144:CIST-552687-1-104,,552687 104,0,,,1,2
-CISR-552687-1,2:144:CIST-552687-1-105,2:144:CIST-552687-1-105,,552687 105,1,,,1,2
-CISR-552687-1,2:144:CIST-552687-1-106,2:144:CIST-552687-1-106,,552687 106,0,,,1,2
-CISR-552687-1,2:144:CIST-552687-1-107,2:144:CIST-552687-1-107,,552687 107,1,,,1,2
-CISR-552687-1,2:144:CIST-552687-1-108,2:144:CIST-552687-1-108,,552687 108,0,,,1,2
-CISR-552687-1,2:144:CIST-552687-1-109,2:144:CIST-552687-1-109,,552687 109,1,,,1,2
-CISR-552687-1,2:144:CIST-552687-1-110,2:144:CIST-552687-1-110,,552687 110,0,,,1,2
-CISR-552687-1,2:144:CIST-552687-1-111,2:144:CIST-552687-1-111,,552687 111,1,,,1,2
-CISR-552687-1,2:144:CIST-552687-1-112,2:144:CIST-552687-1-112,,552687 112,0,,,1,2
-CISR-552687-1,2:144:CIST-552687-1-113,2:144:CIST-552687-1-113,,552687 113,1,,,1,2
-CISR-552687-1,2:144:CIST-552687-1-114,2:144:CIST-552687-1-114,,552687 114,0,,,1,2
-CISR-552687-1,2:144:CIST-552687-1-115,2:144:CIST-552687-1-115,,552687 115,1,,,1,2
-CISR-552687-1,2:144:CIST-552687-1-116,2:144:CIST-552687-1-116,,552687 116,0,,,1,2
-CISR-552687-1,2:144:CIST-552687-1-117,2:144:CIST-552687-1-117,,552687 117,1,,,1,2
-CISR-552687-1,2:144:CIST-552687-1-118,2:144:CIST-552687-1-118,,552687 118,0,,,1,2
-CISR-552687-1,2:144:CIST-552687-1-119,2:144:CIST-552687-1-119,,552687 119,1,,,1,2
-CISR-552687-1,2:144:CIST-552687-1-120,2:144:CIST-552687-1-120,,552687 120,0,,,1,2
-CISR-552687-1,2:144:CIST-552687-1-121,2:144:CIST-552687-1-121,,552687 121,1,,,1,2
-CISR-552687-1,2:144:CIST-552687-1-122,2:144:CIST-552687-1-122,,552687 122,0,,,1,2
-CISR-552687-1,2:144:CIST-552687-1-123,2:144:CIST-552687-1-123,,552687 123,1,,,1,2
-CISR-552687-1,2:144:CIST-552687-1-124,2:144:CIST-552687-1-124,,552687 124,0,,,1,2
-CISR-552687-1,2:144:CIST-552687-1-125,2:144:CIST-552687-1-125,,552687 125,1,,,1,2
-CISR-552687-1,2:144:CIST-552687-1-126,2:144:CIST-552687-1-126,,552687 126,0,,,1,2
-CISR-552687-1,2:144:CIST-552687-1-127,2:144:CIST-552687-1-127,,552687 127,1,,,1,2
-CISR-552687-1,2:144:CIST-552687-1-128,2:144:CIST-552687-1-128,,552687 128,0,,,1,2
-CISR-552687-1,2:144:CIST-552687-1-129,2:144:CIST-552687-1-129,,552687 129,1,,,1,2
-CISR-552687-1,2:144:CIST-552687-1-130,2:144:CIST-552687-1-130,,552687 130,0,,,1,2
-CISR-552687-1,2:144:CIST-552687-1-131,2:144:CIST-552687-1-131,,552687 131,1,,,1,2
-CISR-552687-1,2:144:CIST-552687-1-132,2:144:CIST-552687-1-132,,552687 132,0,,,1,2
-CISR-552687-1,2:144:CIST-552687-1-134,2:144:CIST-552687-1-134,,552687 134,0,,,1,2
-CISR-552687-1,2:144:CIST-552687-1-201,2:144:CIST-552687-1-201,,552687 201,1,,,1,2
-CISR-552687-1,2:144:CIST-552687-1-202,2:144:CIST-552687-1-202,,552687 202,0,,,1,2
-CISR-552687-1,2:144:CIST-552687-1-203,2:144:CIST-552687-1-203,,552687 203,1,,,1,2
-CISR-552687-1,2:144:CIST-552687-1-204,2:144:CIST-552687-1-204,,552687 204,0,,,1,2
-CISR-552687-1,2:144:CIST-552687-1-205,2:144:CIST-552687-1-205,,552687 205,1,,,1,2
-CISR-552687-1,2:144:CIST-552687-1-206,2:144:CIST-552687-1-206,,552687 206,0,,,1,2
-CISR-552687-1,2:144:CIST-552687-1-207,2:144:CIST-552687-1-207,,552687 207,1,,,1,2
-CISR-552687-1,2:144:CIST-552687-1-208,2:144:CIST-552687-1-208,,552687 208,0,,,1,2
-CISR-552687-1,2:144:CIST-552687-1-209,2:144:CIST-552687-1-209,,552687 209,1,,,1,2
-CISR-552687-1,2:144:CIST-552687-1-210,2:144:CIST-552687-1-210,,552687 210,0,,,1,2
-CISR-552687-1,2:144:CIST-552687-1-212,2:144:CIST-552687-1-212,,552687 212,0,,,1,2
-CISR-001452-1,2:145:CIST-001452-1-101,2:145:CIST-001452-1-101,,001452 101,1,,,0,2
-CISR-001452-1,2:145:CIST-001452-1-102,2:145:CIST-001452-1-102,,001452 102,0,,,0,2
-CISR-001452-1,2:145:CIST-001452-1-103,2:145:CIST-001452-1-103,,001452 103,1,,,0,2
-CISR-001452-1,2:145:CIST-001452-1-104,2:145:CIST-001452-1-104,,001452 104,0,,,0,2
-CISR-001452-1,2:145:CIST-001452-1-105,2:145:CIST-001452-1-105,,001452 105,1,,,0,2
-CISR-001452-1,2:145:CIST-001452-1-106,2:145:CIST-001452-1-106,,001452 106,0,,,0,2
-CISR-001452-1,2:145:CIST-001452-1-107,2:145:CIST-001452-1-107,,001452 107,1,,,0,2
-CISR-001452-1,2:145:CIST-001452-1-108,2:145:CIST-001452-1-108,,001452 108,0,,,0,2
-CISR-001452-1,2:145:CIST-001452-1-109,2:145:CIST-001452-1-109,,001452 109,1,,,0,2
-CISR-001452-1,2:145:CIST-001452-1-110,2:145:CIST-001452-1-110,,001452 110,0,,,0,2
-CISR-001452-1,2:145:CIST-001452-1-111,2:145:CIST-001452-1-111,,001452 111,1,,,0,2
-CISR-001452-1,2:145:CIST-001452-1-112,2:145:CIST-001452-1-112,,001452 112,0,,,0,2
-CISR-001452-1,2:145:CIST-001452-1-113,2:145:CIST-001452-1-113,,001452 113,1,,,0,2
-CISR-001452-1,2:145:CIST-001452-1-114,2:145:CIST-001452-1-114,,001452 114,0,,,0,2
-CISR-001452-1,2:145:CIST-001452-1-115,2:145:CIST-001452-1-115,,001452 115,1,,,0,2
-CISR-001452-1,2:145:CIST-001452-1-116,2:145:CIST-001452-1-116,,001452 116,0,,,0,2
-CISR-001452-1,2:145:CIST-001452-1-117,2:145:CIST-001452-1-117,,001452 117,1,,,0,2
-CISR-001452-1,2:145:CIST-001452-1-118,2:145:CIST-001452-1-118,,001452 118,0,,,0,2
-CISR-001452-1,2:145:CIST-001452-1-119,2:145:CIST-001452-1-119,,001452 119,1,,,0,2
-CISR-001452-1,2:145:CIST-001452-1-120,2:145:CIST-001452-1-120,,001452 120,0,,,0,2
-CISR-001452-1,2:145:CIST-001452-1-121,2:145:CIST-001452-1-121,,001452 121,1,,,0,2
-CISR-001452-1,2:145:CIST-001452-1-122,2:145:CIST-001452-1-122,,001452 122,0,,,0,2
-CISR-001452-1,2:145:CIST-001452-1-123,2:145:CIST-001452-1-123,,001452 123,1,,,0,2
-CISR-001452-1,2:145:CIST-001452-1-124,2:145:CIST-001452-1-124,,001452 124,0,,,0,2
-CISR-001452-1,2:145:CIST-001452-1-125,2:145:CIST-001452-1-125,,001452 125,1,,,0,2
-CISR-001452-1,2:145:CIST-001452-1-126,2:145:CIST-001452-1-126,,001452 126,0,,,0,2
-CISR-001452-1,2:145:CIST-001452-1-127,2:145:CIST-001452-1-127,,001452 127,1,,,0,2
-CISR-001452-1,2:145:CIST-001452-1-128,2:145:CIST-001452-1-128,,001452 128,0,,,0,2
-CISR-001452-1,2:145:CIST-001452-1-129,2:145:CIST-001452-1-129,,001452 129,1,,,0,2
-CISR-001452-1,2:145:CIST-001452-1-130,2:145:CIST-001452-1-130,,001452 130,0,,,0,2
-CISR-001452-1,2:145:CIST-001452-1-131,2:145:CIST-001452-1-131,,001452 131,1,,,0,2
-CISR-001452-1,2:145:CIST-001452-1-132,2:145:CIST-001452-1-132,,001452 132,0,,,0,2
-CISR-001452-1,2:145:CIST-001452-1-133,2:145:CIST-001452-1-133,,001452 133,1,,,0,2
-CISR-001452-1,2:145:CIST-001452-1-134,2:145:CIST-001452-1-134,,001452 134,0,,,0,2
-CISR-001452-1,2:145:CIST-001452-1-135,2:145:CIST-001452-1-135,,001452 135,1,,,0,2
-CISR-001452-1,2:145:CIST-001452-1-136,2:145:CIST-001452-1-136,,001452 136,0,,,0,2
-CISR-001452-1,2:145:CIST-001452-1-137,2:145:CIST-001452-1-137,,001452 137,1,,,0,2
-CISR-001452-1,2:145:CIST-001452-1-138,2:145:CIST-001452-1-138,,001452 138,0,,,0,2
-CISR-001452-1,2:145:CIST-001452-1-139,2:145:CIST-001452-1-139,,001452 139,1,,,0,2
-CISR-001452-1,2:145:CIST-001452-1-140,2:145:CIST-001452-1-140,,001452 140,0,,,0,2
-CISR-001452-1,2:145:CIST-001452-1-141,2:145:CIST-001452-1-141,,001452 141,1,,,0,2
-CISR-001452-1,2:145:CIST-001452-1-142,2:145:CIST-001452-1-142,,001452 142,0,,,0,2
-CISR-001452-1,2:145:CIST-001452-1-143,2:145:CIST-001452-1-143,,001452 143,1,,,0,2
-CISR-001452-1,2:145:CIST-001452-1-144,2:145:CIST-001452-1-144,,001452 144,0,,,0,2
-CISR-001452-1,2:145:CIST-001452-1-145,2:145:CIST-001452-1-145,,001452 145,1,,,0,2
-CISR-001452-1,2:145:CIST-001452-1-146,2:145:CIST-001452-1-146,,001452 146,0,,,0,2
-CISR-001452-1,2:145:CIST-001452-1-147,2:145:CIST-001452-1-147,,001452 147,1,,,0,2
-CISR-001452-1,2:145:CIST-001452-1-149,2:145:CIST-001452-1-149,,001452 149,1,,,0,2
-CISR-001452-1,2:145:CIST-001452-1-151,2:145:CIST-001452-1-151,,001452 151,1,,,0,2
-CISR-001452-1,2:145:CIST-001452-1-153,2:145:CIST-001452-1-153,,001452 153,1,,,0,2
-CISR-001452-1,2:145:CIST-001452-1-201,2:145:CIST-001452-1-201,,001452 201,1,,,0,2
-CISR-001452-1,2:145:CIST-001452-1-202,2:145:CIST-001452-1-202,,001452 202,0,,,0,2
-CISR-001452-1,2:145:CIST-001452-1-203,2:145:CIST-001452-1-203,,001452 203,1,,,0,2
-CISR-001452-1,2:145:CIST-001452-1-204,2:145:CIST-001452-1-204,,001452 204,0,,,0,2
-CISR-001452-1,2:145:CIST-001452-1-205,2:145:CIST-001452-1-205,,001452 205,1,,,0,2
-CISR-001452-1,2:145:CIST-001452-1-206,2:145:CIST-001452-1-206,,001452 206,0,,,0,2
-CISR-001452-1,2:145:CIST-001452-1-207,2:145:CIST-001452-1-207,,001452 207,1,,,0,2
-CISR-001452-1,2:145:CIST-001452-1-208,2:145:CIST-001452-1-208,,001452 208,0,,,0,2
-CISR-001452-1,2:145:CIST-001452-1-209,2:145:CIST-001452-1-209,,001452 209,1,,,0,2
-CISR-001452-1,2:145:CIST-001452-1-210,2:145:CIST-001452-1-210,,001452 210,0,,,0,2
-CISR-001452-1,2:145:CIST-001452-1-211,2:145:CIST-001452-1-211,,001452 211,1,,,0,2
-CISR-001452-1,2:145:CIST-001452-1-212,2:145:CIST-001452-1-212,,001452 212,0,,,0,2
-CISR-001452-1,2:145:CIST-001452-1-213,2:145:CIST-001452-1-213,,001452 213,1,,,0,2
-CISR-001452-1,2:145:CIST-001452-1-214,2:145:CIST-001452-1-214,,001452 214,0,,,0,2
-CISR-001452-1,2:145:CIST-001452-1-215,2:145:CIST-001452-1-215,,001452 215,1,,,0,2
-CISR-001452-1,2:145:CIST-001452-1-216,2:145:CIST-001452-1-216,,001452 216,0,,,0,2
-CISR-001452-1,2:145:CIST-001452-1-217,2:145:CIST-001452-1-217,,001452 217,1,,,0,2
-CISR-001452-1,2:145:CIST-001452-1-218,2:145:CIST-001452-1-218,,001452 218,0,,,0,2
-CISR-001452-1,2:145:CIST-001452-1-219,2:145:CIST-001452-1-219,,001452 219,1,,,0,2
-CISR-001452-1,2:145:CIST-001452-1-220,2:145:CIST-001452-1-220,,001452 220,0,,,0,2
-CISR-001452-1,2:145:CIST-001452-1-221,2:145:CIST-001452-1-221,,001452 221,1,,,0,2
-CISR-001435-1,2:146:CIST-001435-1-101,2:146:CIST-001435-1-101,,001435 101,1,,,1,2
-CISR-001435-1,2:146:CIST-001435-1-102,2:146:CIST-001435-1-102,,001435 102,0,,,1,2
-CISR-001435-1,2:146:CIST-001435-1-103,2:146:CIST-001435-1-103,,001435 103,1,,,1,2
-CISR-001435-1,2:146:CIST-001435-1-104,2:146:CIST-001435-1-104,,001435 104,0,,,1,2
-CISR-001435-1,2:146:CIST-001435-1-106,2:146:CIST-001435-1-106,,001435 106,0,,,1,2
-CISR-001435-1,2:146:CIST-001435-1-107,2:146:CIST-001435-1-107,,001435 107,1,,,1,2
-CISR-001435-1,2:146:CIST-001435-1-108,2:146:CIST-001435-1-108,,001435 108,0,,,1,2
-CISR-001435-1,2:146:CIST-001435-1-109,2:146:CIST-001435-1-109,,001435 109,1,,,1,2
-CISR-001435-1,2:146:CIST-001435-1-110,2:146:CIST-001435-1-110,,001435 110,0,,,1,2
-CISR-001435-1,2:146:CIST-001435-1-111,2:146:CIST-001435-1-111,,001435 111,1,,,1,2
-CISR-001435-1,2:146:CIST-001435-1-112,2:146:CIST-001435-1-112,,001435 112,0,,,1,2
-CISR-001435-1,2:146:CIST-001435-1-113,2:146:CIST-001435-1-113,,001435 113,1,,,1,2
-CISR-001435-1,2:146:CIST-001435-1-201,2:146:CIST-001435-1-201,,001435 201,1,,,1,2
-CISR-001435-1,2:146:CIST-001435-1-202,2:146:CIST-001435-1-202,,001435 202,0,,,1,2
